gender,age,income,marital_status,immigration_status,education,job_status,country,crime_risk
Male,66.17647922578868,22278.556357620353,Married,naturalised,secondary,Employed,Africa,0
Female,18.0,71970.26700457925,Single,citizen,secondary,Employed,Arab_Middle_East,0
Male,36.97783773664641,38486.26811221545,Married,citizen,PhD,Others,South_America,0
Male,41.75754575206726,113081.7897193388,Divorced,citizen,higher,Unemployed,North_America,1
Female,39.70332606320166,21447.506692448227,Single,citizen,secondary,Others,Africa,1
Male,70.0,11224.84958056373,Single,citizen,secondary,Employed,EU,0
Male,18.0,23441.853692284203,Married,citizen,PhD,Others,Africa,0
Male,18.0,15717.934357751687,Married,citizen,primary,Employed,North_America,0
Male,51.00176816968603,8540.642986357494,Married,citizen,secondary,Unemployed,Arab_Middle_East,1
Male,70.0,3045.5312403933594,Married,foreigner,primary,Employed,Arab_Middle_East,1
Male,70.0,56301.887385987124,Single,citizen,higher,Unemployed,North_America,0
Male,31.184220446721607,9746.289604354657,Single,Asylum_seeker,higher,Employed,Asia,0
Male,18.0,23713.521857055417,Divorced,foreigner,PhD,Unemployed,EU,0
Female,18.0,40911.649982754556,Married,citizen,higher,Employed,Asia,0
Male,18.0,8838.188429453472,Single,citizen,higher,Unemployed,South_America,1
Male,21.503777474064613,4918.771573116133,Widow/Widower,citizen,primary,Employed,EU,1
Female,31.341851632079248,7656.042928487407,Divorced,citizen,primary,Unemployed,Africa,0
Male,38.99589475371527,8843.673466630993,Single,citizen,higher,Employed,EU,1
Female,18.0,11706.60901316183,Single,foreigner,secondary,Unemployed,EU,1
Male,18.0,17576.73554497492,Married,citizen,primary,Unemployed,Oceania,1
Male,36.82359773877029,1320.0474172607207,Married,naturalised,primary,Employed,South_America,1
Female,25.71596764870379,5050.704223451034,Single,Asylum_seeker,higher,Retired,Asia,0
Male,18.0,128718.23592383557,Single,foreigner,secondary,Employed,Africa,0
Female,29.90120150326978,33927.36033423263,Single,naturalised,primary,Employed,North_America,0
Female,18.0,15070.818491693524,Widow/Widower,citizen,PhD,Employed,EU,1
Male,25.494994021238917,9671.28842380304,Divorced,citizen,secondary,Unemployed,North_America,1
Female,18.0,16441.579586903717,Married,foreigner,higher,Unemployed,South_America,1
Male,18.0,8449.76636389495,Divorced,naturalised,secondary,Others,EU,1
Male,34.24029792916031,1684.4103019030213,Married,citizen,primary,Retired,Asia,0
Male,18.0,7425.381979921779,Married,foreigner,higher,Employed,EU,0
Male,18.703357679837296,13379.95772976433,Widow/Widower,citizen,secondary,Others,South_America,1
Male,56.44083297845248,33648.72035087252,Married,citizen,primary,Employed,EU,1
Male,37.53941688489838,28126.329984678097,Widow/Widower,citizen,higher,Employed,South_America,0
Male,27.601600239863874,11959.393166137748,Single,citizen,secondary,Retired,Africa,1
Male,70.0,10626.738939156448,Married,naturalised,secondary,Others,North_America,0
Male,20.09051816977117,27587.632128511686,Married,naturalised,secondary,Employed,South_America,0
Male,61.85207162125436,2959.043786854098,Married,naturalised,higher,Employed,Asia,1
Male,66.335984625993,81987.37370739528,Married,naturalised,primary,Unemployed,Africa,0
Male,64.88448536598239,25806.28898511193,Divorced,naturalised,primary,Unemployed,Africa,0
Female,21.23045302017284,25089.916020793826,Divorced,citizen,secondary,Employed,Africa,0
Male,19.427774812935116,40582.547430357954,Married,naturalised,secondary,Employed,Africa,1
Male,18.0,88079.87485998149,Married,foreigner,primary,Unemployed,EU,1
Male,21.26223237053302,13732.19710332889,Single,naturalised,secondary,Employed,Africa,1
Male,55.17887556533597,9087.618385274298,Married,citizen,PhD,Employed,Africa,0
Male,18.0,54615.35595603361,Single,foreigner,secondary,Unemployed,South_America,1
Male,18.0,4905.292594314769,Single,citizen,PhD,Employed,Asia,1
Female,61.1504053233385,11367.224542870932,Single,citizen,PhD,Unemployed,Arab_Middle_East,1
Male,23.83541368191773,9514.12012316647,Married,citizen,primary,Employed,Arab_Middle_East,1
Male,57.21400618320251,7486.598873547048,Married,citizen,primary,Employed,Asia,1
Male,18.0,35247.31181957079,Single,citizen,PhD,Retired,North_America,1
Male,23.03248370021124,37091.3059212333,Single,citizen,PhD,Unemployed,Africa,1
Female,18.0,30964.512030072812,Single,Asylum_seeker,primary,Unemployed,Asia,1
Female,18.0,12203.79527079984,Single,citizen,primary,Employed,North_America,0
Male,49.79822311867728,6699.837848303769,Divorced,naturalised,secondary,Retired,Asia,1
Female,40.14683398842345,5926.33324029222,Single,citizen,primary,Employed,Arab_Middle_East,0
Male,18.0,24911.624164937937,Single,citizen,higher,Employed,South_America,1
Male,29.622857684212946,10648.75956034689,Single,foreigner,primary,Unemployed,North_America,1
Male,41.79622721634551,53295.69798283824,Single,naturalised,secondary,Others,Arab_Middle_East,0
Male,18.0,9369.210540618486,Single,citizen,higher,Unemployed,Africa,0
Male,47.08774994049363,8202.373329370555,Married,citizen,primary,Unemployed,Arab_Middle_East,1
Male,70.0,57347.14724479613,Single,citizen,secondary,Unemployed,Africa,1
Female,56.98338900649648,17139.870930263773,Divorced,Asylum_seeker,higher,Employed,Asia,0
Male,18.0,38402.54444832201,Single,citizen,secondary,Employed,North_America,1
Female,18.0,3789.8748739849575,Widow/Widower,citizen,primary,Employed,Africa,0
Male,21.466469827329128,5671.287319125677,Single,foreigner,primary,Unemployed,Asia,0
Male,29.41423228500991,32452.085350861045,Divorced,citizen,secondary,Unemployed,Africa,1
Male,64.28073848099069,4977.183957598033,Single,citizen,primary,Unemployed,Arab_Middle_East,1
Female,18.0,11928.761768979735,Single,citizen,primary,Others,EU,1
Male,18.0,23194.959409894687,Married,citizen,primary,Employed,Asia,0
Male,70.0,9919.214022701057,Divorced,naturalised,primary,Retired,Asia,1
Male,18.0,89495.43336379183,Single,citizen,primary,Unemployed,South_America,1
Male,64.02090349950309,45888.72157977703,Single,citizen,higher,Unemployed,Africa,1
Male,18.0,9202.382560766957,Married,foreigner,secondary,Employed,Asia,1
Male,60.80379680621221,16986.30872629093,Single,citizen,primary,Unemployed,South_America,1
Male,18.0,12167.145557699027,Married,citizen,primary,Retired,Asia,1
Male,33.78303332682538,13147.305670401618,Widow/Widower,foreigner,primary,Others,Asia,1
Male,39.08170976838341,174949.99237505402,Single,Asylum_seeker,higher,Employed,Africa,0
Male,18.0,2389.486206673742,Single,citizen,secondary,Employed,EU,0
Male,21.37983764264118,86396.85113422413,Single,citizen,secondary,Unemployed,Africa,1
Male,43.98527518282357,6764.875534421577,Single,foreigner,higher,Employed,North_America,0
Male,20.35074394171757,52448.59429617568,Married,citizen,higher,Employed,EU,1
Male,18.0,9123.008256563266,Married,citizen,higher,Employed,Arab_Middle_East,1
Female,18.0,28504.589425412323,Married,citizen,secondary,Unemployed,South_America,1
Male,34.415970030301665,8342.565472201313,Divorced,naturalised,PhD,Unemployed,Asia,0
Male,22.61887864291821,21654.33508594579,Married,naturalised,secondary,Unemployed,Asia,1
Male,70.0,96681.71428266387,Married,citizen,higher,Employed,South_America,0
Male,70.0,16280.653632363757,Divorced,citizen,secondary,Employed,EU,0
Male,18.0,50055.83006580469,Divorced,citizen,primary,Retired,Africa,1
Female,27.975901629447865,10291.14874305803,Married,citizen,secondary,Employed,Africa,0
Female,18.0,6515.306663556049,Widow/Widower,citizen,PhD,Others,Arab_Middle_East,1
Male,18.0,40185.86712249011,Single,citizen,secondary,Others,EU,0
Male,18.0,13868.565874964503,Single,naturalised,higher,Employed,North_America,1
Male,49.33664935059886,16633.93019831837,Married,Asylum_seeker,secondary,Others,South_America,0
Male,18.0,3565.5397931761677,Single,citizen,secondary,Unemployed,South_America,1
Female,19.531714513958764,33696.91063612038,Single,citizen,secondary,Employed,Africa,0
Male,57.73599392059457,10841.224512852257,Single,citizen,secondary,Employed,North_America,1
Female,70.0,65955.33613307324,Single,citizen,secondary,Unemployed,Africa,0
Female,18.0,3382.306526505934,Single,citizen,secondary,Employed,North_America,0
Male,70.0,89306.9347776882,Married,citizen,secondary,Employed,Arab_Middle_East,1
Female,70.0,8915.881987624489,Single,citizen,higher,Employed,Asia,0
Male,28.721268489510376,256490.85848370707,Married,naturalised,primary,Others,EU,0
Male,18.0,6561.919002465075,Married,citizen,higher,Unemployed,Asia,0
Male,27.686890855695303,18300.398220254257,Single,foreigner,secondary,Employed,South_America,0
Male,18.0,5839.209681535673,Married,citizen,higher,Unemployed,South_America,0
Male,20.594219179896367,27343.413998019332,Single,citizen,primary,Unemployed,Arab_Middle_East,1
Male,28.221932853207047,43285.980208862995,Single,citizen,secondary,Unemployed,Asia,1
Female,18.0,11286.313755912633,Married,citizen,secondary,Retired,North_America,0
Male,67.55823674220552,18019.002596448732,Divorced,naturalised,higher,Employed,South_America,0
Female,19.99245186734786,5477.876642405232,Married,citizen,higher,Others,South_America,1
Male,18.0,30946.914123469433,Married,foreigner,primary,Unemployed,Asia,1
Male,18.0,21694.341446735194,Married,citizen,secondary,Employed,Africa,1
Male,34.935651879475294,37050.64495037151,Married,citizen,secondary,Unemployed,Asia,1
Male,18.0,73478.52617831322,Single,citizen,PhD,Employed,South_America,1
Female,18.0,2269.8860257214665,Divorced,naturalised,PhD,Unemployed,Asia,0
Male,42.20430341236295,8277.397320706823,Married,citizen,secondary,Unemployed,Asia,1
Female,18.0,7865.685827356667,Widow/Widower,citizen,higher,Others,EU,1
Male,18.0,17250.137067546024,Widow/Widower,citizen,primary,Others,North_America,0
Female,19.38222101260395,19631.041814467128,Divorced,citizen,secondary,Unemployed,Oceania,1
Male,60.83653366021095,6283.665375070297,Single,foreigner,secondary,Unemployed,Asia,1
Male,31.83477413332256,20986.829273725394,Single,citizen,higher,Employed,Africa,0
Male,26.504385494505172,18421.21027019975,Married,citizen,higher,Employed,Africa,1
Male,34.95909886933313,2757.4041767675944,Married,naturalised,secondary,Employed,EU,1
Female,18.0,23621.907303556593,Single,citizen,higher,Unemployed,Africa,1
Male,18.0,6720.816133236382,Married,citizen,higher,Others,North_America,0
Female,33.59396768975047,22310.95392875466,Married,citizen,higher,Unemployed,Asia,0
Male,18.0,9869.810792141712,Divorced,citizen,primary,Unemployed,Asia,1
Male,46.19642990589316,22490.63360896339,Married,citizen,primary,Employed,North_America,1
Male,22.620619523379734,8545.442301825651,Single,naturalised,secondary,Employed,South_America,1
Male,31.437126443192977,3740.2949123727876,Married,citizen,secondary,Unemployed,Africa,1
Female,26.00187817577845,22084.58765774602,Married,citizen,PhD,Unemployed,Africa,1
Male,18.0,60520.308976706976,Married,citizen,primary,Unemployed,EU,0
Female,70.0,38949.038920626,Single,naturalised,secondary,Unemployed,Africa,0
Male,18.0,93160.12982430584,Married,naturalised,secondary,Retired,North_America,1
Male,42.0619155930434,18456.078483958856,Married,citizen,higher,Unemployed,Africa,1
Male,18.0,3310.0400587507015,Single,citizen,secondary,Employed,South_America,1
Female,18.0,25639.071827622294,Married,naturalised,PhD,Unemployed,Africa,1
Male,18.0,9980.174694620595,Divorced,citizen,higher,Unemployed,Arab_Middle_East,1
Female,18.128706789551554,22126.479294634864,Single,foreigner,primary,Employed,Africa,1
Female,18.12895301199124,42648.14094173397,Married,Asylum_seeker,secondary,Employed,South_America,0
Female,18.0,23197.85946119229,Married,citizen,secondary,Unemployed,North_America,0
Female,44.024481486499404,11089.100408107624,Widow/Widower,citizen,higher,Unemployed,South_America,0
Male,63.5240734652083,19900.502009852,Single,Asylum_seeker,PhD,Retired,Asia,0
Male,70.0,68293.17843579125,Divorced,citizen,secondary,Employed,South_America,0
Male,19.38640963734547,5579.902226397657,Married,foreigner,primary,Unemployed,South_America,1
Female,45.614273483181144,17916.6046807139,Married,naturalised,primary,Employed,Arab_Middle_East,0
Female,18.0,6961.476695369406,Single,foreigner,secondary,Employed,Africa,1
Male,18.0,3075.1850502754364,Single,citizen,higher,Unemployed,Africa,0
Female,70.0,2273.652967605194,Married,naturalised,higher,Employed,South_America,0
Male,51.81587805988764,26931.34194921068,Single,foreigner,primary,Retired,Asia,1
Male,18.0,362930.3314422847,Divorced,Asylum_seeker,higher,Employed,South_America,1
Male,38.96384515588366,84976.21510015488,Married,Asylum_seeker,PhD,Employed,Africa,1
Male,55.43429551297285,14797.049825542194,Married,naturalised,primary,Unemployed,EU,1
Male,18.0,22519.02287972998,Widow/Widower,citizen,secondary,Employed,Asia,0
Male,25.112769658390818,7298.483890782418,Married,naturalised,secondary,Unemployed,Africa,1
Male,24.499514893533615,3415.336775345419,Married,citizen,primary,Retired,Asia,1
Male,29.497049698860092,7694.345039713492,Single,Asylum_seeker,secondary,Employed,Africa,0
Male,18.0,23642.15209335275,Divorced,Asylum_seeker,primary,Retired,South_America,1
Female,36.551588811190264,44746.39618467344,Married,foreigner,secondary,Employed,North_America,0
Female,18.0,10941.777682486509,Single,citizen,higher,Retired,EU,1
Female,35.37770501414151,3795.45951987181,Divorced,citizen,primary,Retired,Africa,1
Female,18.0,17591.676733101758,Single,citizen,secondary,Retired,South_America,1
Male,18.0,56709.69945120558,Divorced,citizen,PhD,Employed,South_America,1
Male,23.719397856443106,16202.309570570062,Single,citizen,secondary,Employed,South_America,1
Female,18.0,15151.700468352821,Married,citizen,secondary,Unemployed,Arab_Middle_East,1
Male,23.673155384000296,158199.06577368788,Single,naturalised,secondary,Unemployed,Arab_Middle_East,0
Male,25.224046757796195,43601.68141489899,Divorced,citizen,secondary,Unemployed,EU,0
Male,70.0,14235.142460459985,Married,foreigner,primary,Unemployed,Asia,0
Male,39.67324687122009,11871.233294134505,Married,naturalised,PhD,Unemployed,EU,1
Female,18.0,11600.475525088697,Single,Asylum_seeker,secondary,Employed,Arab_Middle_East,0
Male,70.0,22496.108683122307,Single,citizen,secondary,Employed,Africa,0
Female,62.126814243234406,4185.206430610109,Married,naturalised,PhD,Employed,Africa,0
Female,18.0,21428.02052370909,Divorced,citizen,secondary,Unemployed,Arab_Middle_East,1
Male,34.7723453469028,5120.300691592778,Married,citizen,primary,Employed,Asia,0
Female,18.0,6895.547720181484,Married,citizen,secondary,Employed,North_America,1
Male,68.25937277545405,16777.294532319982,Single,citizen,secondary,Unemployed,North_America,1
Male,18.0,59646.0465878796,Married,citizen,primary,Unemployed,Asia,1
Male,35.717620403547066,7508.440507714185,Single,citizen,higher,Unemployed,South_America,1
Male,18.953239180863946,106780.74388562537,Single,citizen,secondary,Employed,North_America,0
Male,18.0,3748.485654237586,Divorced,naturalised,higher,Unemployed,Africa,1
Male,48.5798113037722,101832.13108363844,Divorced,citizen,PhD,Employed,South_America,1
Male,21.91096138858239,10005.813585660631,Divorced,citizen,primary,Employed,South_America,1
Male,34.252561735655,40937.664919023875,Single,citizen,secondary,Employed,North_America,1
Female,18.0,22816.94647498457,Married,citizen,secondary,Employed,North_America,0
Male,18.0,4532.957217888727,Single,citizen,higher,Unemployed,Arab_Middle_East,1
Male,18.0,8489.782382926564,Single,foreigner,secondary,Retired,Asia,1
Female,70.0,8748.251088124543,Married,naturalised,higher,Employed,Asia,1
Male,18.0,27726.001602234744,Single,citizen,secondary,Employed,South_America,1
Male,20.481123319721654,11877.71410221059,Married,citizen,primary,Unemployed,Africa,1
Male,18.0,2837.2477458281455,Divorced,citizen,higher,Unemployed,South_America,1
Male,18.0,15162.13553675447,Married,citizen,higher,Unemployed,EU,1
Male,18.0,3708.8175814644296,Single,naturalised,PhD,Employed,North_America,1
Male,20.29491595938279,8987.044973179394,Married,citizen,higher,Employed,Africa,1
Female,18.0,13806.1689470619,Widow/Widower,naturalised,PhD,Unemployed,Africa,1
Female,70.0,18370.682525004388,Single,citizen,secondary,Unemployed,Africa,1
Male,60.38906501048355,20712.04650786349,Married,naturalised,secondary,Unemployed,Asia,1
Male,58.328775457346396,31294.16976534593,Single,citizen,secondary,Employed,Asia,1
Male,23.3658293274149,5911.233581454794,Divorced,naturalised,secondary,Employed,Asia,1
Female,18.0,8318.462155970552,Single,foreigner,PhD,Employed,EU,1
Male,29.61078647922492,12313.274646856218,Married,citizen,secondary,Retired,North_America,0
Male,70.0,6633.3481184251295,Single,citizen,primary,Employed,Africa,1
Male,24.375353025174586,7591.017986325777,Married,foreigner,secondary,Retired,North_America,1
Female,18.0,4007.297122525544,Single,citizen,primary,Retired,Africa,0
