gender,age,income,marital_status,immigration_status,education,job_status,depression
Female,45.241871818507086,12115.277448464643,Widow/Widower,naturalised,higher,Retired,0
Female,47.14959457500006,35482.92729048361,Single,citizen,higher,Retired,0
Female,37.2614203030149,15170.58205406099,Single,citizen,primary,Employed,1
Female,31.11911613535566,13568.083242103641,Married,naturalised,secondary,Retired,0
Male,18.668431540339352,57674.48916278358,Widow/Widower,citizen,higher,Retired,0
Male,34.57275962884691,14190.904118517283,Married,citizen,higher,Others,0
Female,52.0971817990168,27517.121139445684,Single,citizen,secondary,Others,0
Female,34.45632842940649,24945.870473191928,Married,citizen,secondary,Employed,0
Non-binary,41.4328944386109,9352.476924669716,Married,citizen,PhD,Employed,1
Male,51.996469311184754,47708.949712881295,Single,citizen,primary,Employed,0
Male,52.81034244634003,34483.10300052524,Single,citizen,secondary,Others,0
Female,28.807007217509415,4496.108440017618,Married,citizen,secondary,Employed,0
Male,59.95589034680462,27499.879146983894,Married,citizen,primary,Employed,0
Non-binary,61.91025134033228,11868.240581704531,Single,naturalised,secondary,Employed,1
Female,28.052252141721603,52979.49575486772,Married,citizen,higher,Employed,1
Male,32.64244695538269,6930.45073070995,Married,naturalised,secondary,Employed,0
Female,62.86636024719287,16561.208877043562,Married,citizen,secondary,Retired,0
Female,42.79719718117049,29425.57993310289,Married,citizen,higher,Employed,1
Male,18.0,23005.12359984606,Married,naturalised,PhD,Retired,1
Non-binary,24.004777429009707,40553.06349902571,Married,citizen,higher,Unemployed,0
Female,41.25945562241278,6537.188187118125,Single,citizen,higher,Employed,0
Female,27.554360245730972,82580.71597614828,Married,citizen,PhD,Employed,0
Male,38.79864344045338,33527.31393782854,Single,citizen,higher,Retired,0
Female,45.48594320525368,65367.11422620839,Widow/Widower,naturalised,PhD,Employed,0
Male,66.93381906052093,44328.90096863728,Widow/Widower,citizen,higher,Employed,0
Male,40.643191256583165,21822.829125639844,Divorced,citizen,higher,Unemployed,1
Non-binary,61.08812699359139,7884.400225638105,Married,citizen,higher,Others,1
Male,66.43140243055156,14032.866367884162,Married,citizen,PhD,Employed,1
Male,66.51464504028114,78562.57078150228,Divorced,naturalised,higher,Retired,0
Non-binary,49.27131890078353,66726.0176342301,Married,citizen,higher,Employed,0
Non-binary,18.0,13417.565905124786,Married,citizen,secondary,Employed,1
Female,51.91237298105798,2310.817347543768,Single,citizen,PhD,Employed,0
Female,60.725998317203114,18580.13377997607,Married,citizen,secondary,Employed,0
Male,43.78399341846874,17497.92689054278,Divorced,citizen,primary,Employed,0
Male,71.16875805112872,18037.025751398072,Single,citizen,higher,Employed,0
Male,57.897503422011866,33618.485604483154,Single,citizen,secondary,Employed,0
Female,53.52410065729176,44398.90400117081,Divorced,naturalised,primary,Retired,0
Female,61.295710668087565,48641.85424270734,Married,naturalised,secondary,Others,0
Female,50.00054776891317,31462.993105077934,Single,citizen,primary,Employed,1
Female,18.0,5215.464526093502,Married,citizen,primary,Employed,0
Male,37.51291572794452,16764.85841925133,Single,citizen,secondary,Employed,0
Female,62.9575204087178,139144.99902291002,Married,citizen,higher,Unemployed,0
Male,32.88612989852556,29713.99386835881,Single,naturalised,secondary,Unemployed,1
Female,41.64791242144591,29562.314038293654,Widow/Widower,foreigner,higher,Employed,1
Male,29.32745529145393,29365.880489321502,Married,citizen,higher,Employed,1
Female,71.75883892802653,30708.774221606243,Married,citizen,secondary,Unemployed,1
Male,70.22238686127022,3273.157044369765,Married,citizen,higher,Employed,1
Male,31.741966572889062,18185.51262510044,Married,citizen,secondary,Retired,1
Male,47.20947000583626,21368.768829651544,Married,citizen,higher,Others,0
Female,34.792589283539286,61401.916033319234,Divorced,citizen,secondary,Retired,0
Female,54.22416958547067,22882.74279465624,Married,citizen,PhD,Employed,0
Male,52.64524615863493,5900.491259316399,Married,citizen,primary,Retired,1
Male,57.17558357419898,31072.27821515932,Single,citizen,secondary,Employed,0
Female,49.97877671561831,11578.906092300094,Married,citizen,secondary,Retired,0
Male,80.0,8321.280990222991,Married,naturalised,higher,Retired,1
Female,29.581143524838915,11301.296838977085,Single,naturalised,secondary,Employed,0
Female,19.340949683452287,33996.17793937447,Single,foreigner,secondary,Employed,0
Male,39.10364698947808,60295.273213565495,Married,citizen,secondary,Employed,1
Male,21.480176016595987,32413.943240672357,Married,citizen,primary,Employed,1
Non-binary,22.61306594991011,36520.118477817894,Married,citizen,higher,Unemployed,0
Male,29.980280187030495,32158.633067527317,Married,naturalised,secondary,Retired,0
Male,31.16716641852559,23886.333194348324,Married,citizen,higher,Employed,0
Female,30.6807284707491,38466.55755928259,Single,citizen,secondary,Employed,1
Non-binary,52.77328425668117,3181.091406060963,Divorced,citizen,primary,Employed,1
Non-binary,37.407164083719955,24073.590314662186,Married,foreigner,primary,Employed,1
Female,42.3072813769128,9547.742062769643,Single,naturalised,higher,Retired,0
Male,58.413491617514026,55844.261904884894,Married,citizen,higher,Employed,0
Male,33.505162128278606,19580.23182352094,Single,naturalised,primary,Unemployed,0
Female,41.03181151942917,22578.614373637967,Single,citizen,higher,Retired,0
Female,50.48639979139374,6607.380102175907,Divorced,citizen,higher,Unemployed,1
Male,18.0,49685.315776247735,Married,naturalised,secondary,Employed,0
Non-binary,18.0,36383.20318707432,Married,citizen,secondary,Retired,0
Male,50.19175993196584,34391.27941591963,Single,citizen,secondary,Unemployed,0
Female,52.380214208503475,11494.014703102648,Married,naturalised,primary,Retired,0
Male,75.96330202278617,11861.91496934684,Married,citizen,secondary,Employed,0
Female,47.37142313800215,26340.937411434315,Married,foreigner,higher,Employed,0
Male,57.296095758871424,12637.214502800349,Single,citizen,secondary,Retired,0
Male,42.06791034621039,31191.920132344854,Married,citizen,secondary,Employed,0
Male,49.4584083237763,3909.9111064067038,Widow/Widower,citizen,secondary,Employed,0
Female,70.00885262624301,14912.638514930622,Married,naturalised,secondary,Employed,0
Female,18.0,92725.8688357815,Married,citizen,secondary,Employed,1
Female,51.20424386357521,31306.73917307823,Single,citizen,higher,Employed,0
Non-binary,77.03380095116049,25170.67565984854,Married,citizen,primary,Employed,1
Male,49.23051328814014,107815.98696376226,Married,naturalised,higher,Employed,0
Male,69.75859444849272,3399.00188733856,Married,citizen,primary,Employed,1
Female,35.561817757058364,11472.992890991478,Married,citizen,higher,Others,0
Male,44.5192875875443,15979.49253570128,Single,citizen,secondary,Employed,0
Non-binary,45.50287053582881,43768.99576224242,Married,citizen,higher,Retired,0
Male,18.0,44379.15208808076,Divorced,citizen,higher,Employed,0
Non-binary,27.477332582246998,11016.99801114342,Single,citizen,secondary,Retired,0
Male,28.546873809240207,48940.64213212102,Married,naturalised,higher,Employed,0
Female,57.33099117048791,15952.138686349927,Married,citizen,primary,Employed,1
Female,58.08229658526083,58064.61380164852,Married,citizen,primary,Unemployed,0
Non-binary,49.860546640598,9642.019347047108,Married,citizen,PhD,Employed,0
Male,57.36154345283559,19957.30899221425,Single,foreigner,primary,Employed,1
Female,42.53775880917339,14881.381513086011,Married,citizen,secondary,Employed,0
Non-binary,63.02897504309315,51268.11496363858,Divorced,naturalised,primary,Employed,1
Female,45.131826639481076,14498.131046364972,Married,naturalised,secondary,Retired,0
Female,45.867960711401345,21291.030863402797,Married,citizen,PhD,Others,0
Female,41.01611050106383,33039.170392387714,Married,citizen,secondary,Employed,0
Female,55.26675716454642,34071.16779535705,Married,citizen,secondary,Employed,0
Female,38.6820177508063,44782.02391481488,Divorced,naturalised,secondary,Employed,0
Female,59.64647065797102,26079.369013381813,Single,naturalised,secondary,Employed,0
Non-binary,28.0177628892599,15762.687377879138,Married,naturalised,secondary,Employed,1
Male,28.516256179077093,16651.257260734634,Divorced,citizen,secondary,Retired,0
Male,55.31140132689757,22483.519478078953,Divorced,citizen,secondary,Employed,0
Non-binary,43.67183678125481,26894.41655029109,Single,citizen,higher,Retired,1
Female,38.19162875770307,19579.975831182473,Divorced,citizen,primary,Employed,0
Female,58.3508659871319,22367.465226408527,Single,citizen,primary,Retired,0
Female,35.89107878870873,6543.300047088199,Single,citizen,PhD,Unemployed,0
Male,41.996981185494455,37567.11056468561,Married,citizen,higher,Employed,0
Male,65.9884192510674,25460.660924722146,Married,citizen,higher,Retired,0
Female,68.08713518715976,49094.20737888968,Single,citizen,higher,Employed,0
Male,68.5859731540549,22029.294305131156,Divorced,naturalised,secondary,Employed,0
Female,40.76811334599133,5482.310620673212,Single,citizen,higher,Employed,0
Male,63.46054357476706,16535.139277186074,Divorced,naturalised,primary,Employed,1
Non-binary,30.765707583469826,18770.76830795091,Married,citizen,higher,Employed,0
Non-binary,31.396456879169087,39907.623282768494,Single,citizen,secondary,Employed,0
Female,18.0,4203.955574012567,Single,citizen,PhD,Employed,1
Female,70.09302302847794,22764.18197241307,Single,citizen,higher,Employed,0
Male,32.04030226385883,33221.08928396407,Single,citizen,primary,Others,0
Female,43.1020113037941,12975.389044867996,Married,naturalised,secondary,Retired,1
Female,31.345134871075743,23381.54717189487,Married,citizen,primary,Employed,0
Male,55.42747872495211,13337.97878576611,Widow/Widower,citizen,higher,Retired,0
Non-binary,39.3654950892399,12287.547785790483,Married,citizen,secondary,Unemployed,0
Female,25.42774664350576,15887.12195185907,Married,citizen,secondary,Employed,1
Non-binary,51.62493846279091,12474.556963315425,Married,citizen,PhD,Employed,1
Female,23.49404962784657,38059.067872495696,Married,citizen,PhD,Others,0
Female,32.43891412026763,12234.78616655165,Single,citizen,PhD,Retired,0
Male,18.0,10696.501392953833,Single,citizen,secondary,Retired,1
Non-binary,23.640628317035898,90612.09060119005,Divorced,citizen,higher,Employed,0
Female,47.67793754580717,47505.08369525578,Married,citizen,PhD,Unemployed,0
Male,18.0,4968.082905976881,Single,citizen,secondary,Employed,0
Male,22.782814130674264,11946.401330529354,Divorced,citizen,secondary,Retired,1
Male,44.96446625800788,26741.45808430445,Widow/Widower,naturalised,higher,Retired,0
Female,36.84589655860421,28538.349372743953,Widow/Widower,citizen,higher,Employed,1
Non-binary,74.88054953938963,6684.894497323168,Single,citizen,higher,Unemployed,1
Male,72.50844819036563,55650.83684618138,Married,citizen,secondary,Unemployed,1
Female,31.981163058732697,42624.28905330196,Married,naturalised,primary,Employed,0
Male,53.35706427605223,32387.28885886444,Divorced,foreigner,higher,Employed,0
Non-binary,56.239238353191766,65210.957432146024,Divorced,citizen,secondary,Retired,1
Female,36.03781712963395,31629.072551052675,Single,citizen,higher,Others,0
Female,22.566876952526943,31535.359006061528,Married,citizen,primary,Retired,0
Female,44.81552326037914,76583.99700032773,Single,citizen,primary,Employed,0
Male,42.40731487778834,53155.436503181896,Married,citizen,secondary,Employed,0
Male,38.463532545440714,11235.054470235918,Married,citizen,secondary,Employed,1
Male,51.63475302246728,36554.37448387264,Married,citizen,higher,Unemployed,1
Female,33.73905589491602,12946.564055625302,Divorced,citizen,secondary,Retired,0
Female,27.720036786312853,32969.02096031237,Married,naturalised,higher,Retired,1
Non-binary,46.63624455524748,32250.56384431877,Single,citizen,higher,Retired,1
Non-binary,50.78955138853314,7282.4756852414,Married,citizen,primary,Employed,1
Female,27.350325841499206,19980.72845907684,Single,citizen,PhD,Employed,0
Female,58.92135916486622,27233.56826771682,Single,foreigner,higher,Others,0
Non-binary,18.442782933358828,15536.81809561946,Divorced,citizen,higher,Retired,1
Female,36.32829811926535,28332.58837786106,Married,citizen,PhD,Employed,0
Male,41.12987195703587,41970.330106815134,Married,naturalised,secondary,Employed,0
Female,35.45664431022105,21493.923550584066,Single,citizen,secondary,Employed,0
Male,36.524092896732114,26362.01906221612,Married,citizen,primary,Employed,1
Non-binary,73.06611723462171,66618.6110605684,Married,citizen,secondary,Employed,1
Female,32.23673866441652,32162.526051319754,Single,naturalised,secondary,Employed,1
Male,80.0,25865.347868534554,Single,foreigner,higher,Unemployed,0
Female,51.55690169596578,10234.672466731075,Married,naturalised,primary,Employed,0
Female,46.38082705967988,37677.59158722817,Married,foreigner,primary,Others,0
Male,52.14360530081499,28684.72297530704,Divorced,citizen,secondary,Employed,0
Male,80.0,61512.245448692905,Single,foreigner,primary,Employed,0
Female,30.09610494102828,22868.20586458055,Married,citizen,higher,Employed,0
Female,28.193731215954163,5151.209394091439,Married,foreigner,higher,Employed,0
Female,33.677007051421185,5652.783201782974,Single,citizen,secondary,Employed,0
Female,45.48214720446841,39677.700595110604,Married,naturalised,primary,Employed,0
Female,19.1134331278114,13958.516766332083,Divorced,citizen,primary,Employed,1
Female,45.33508858977912,31238.73783374028,Single,citizen,higher,Employed,0
Female,70.40320700120508,24134.22208132569,Married,citizen,PhD,Employed,1
Female,47.27111085937166,19274.30741183531,Divorced,citizen,secondary,Employed,0
Male,40.609718115370846,20392.26561718491,Married,citizen,higher,Others,0
Male,35.72759326974559,11022.439141988458,Married,foreigner,higher,Unemployed,0
Male,58.47767556827347,21750.191669749223,Single,citizen,primary,Employed,0
Female,32.61250840142929,13799.743082536315,Single,foreigner,PhD,Others,0
Female,72.69593880898871,16353.46014991956,Married,foreigner,secondary,Employed,1
Female,74.00039621571536,17001.90650720042,Married,citizen,PhD,Employed,0
Male,48.85126197992681,18373.145321106986,Married,citizen,secondary,Employed,0
Male,44.827273678850325,46061.77757403526,Married,citizen,secondary,Retired,1
Male,60.45989712362339,19854.13023247363,Single,citizen,PhD,Employed,0
Male,61.42197753340988,49959.19590189789,Single,citizen,secondary,Employed,1
Female,32.91012403410877,75378.99701848843,Married,citizen,higher,Employed,0
Male,37.10167300294947,43649.87601571959,Married,citizen,primary,Employed,0
Male,25.164788479750566,33778.332582424264,Married,citizen,higher,Unemployed,0
Non-binary,51.13597407501086,28608.689163965995,Married,citizen,secondary,Retired,0
Male,54.99941825185336,44015.05296526423,Married,citizen,PhD,Employed,0
Female,24.751115432080905,23658.756778797422,Married,naturalised,primary,Unemployed,0
Female,38.17201642775761,48419.401836267825,Married,citizen,secondary,Retired,0
Male,24.79119123627976,36000.37536652294,Single,citizen,higher,Unemployed,0
Female,31.518002846342434,16516.70598109837,Single,citizen,PhD,Employed,0
